Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pulp Culture","Pulp Culture Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110865110/pulp-culture,3.9,-1,"Trad, Alpine",5.8+,1,180,61.82902,-149.17318
"East Ridge (via Southeast face)","Devil's Thumb > Stikine Ice Cap > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/106364275/east-ridge-via-southeast-face,4.0,-1,"Snow, Alpine","5.8+ Steep Snow",1,3000,57.091,-132.37399
"Yellow Brick Road","Yellow Brick Road > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113227384/yellow-brick-road,3.7,-1,Trad,5.8+,1,120,61.80971,-149.2517
"Direct East Ridge","Devil's Thumb > Stikine Ice Cap > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/106364956/direct-east-ridge,4.0,-1,"Snow, Alpine","5.8+ Mod. Snow",1,3000,57.091,-132.37399
"Matt's Crack","Tunnel Vision Wall > Fairangel Gap and Valley > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/112110136/matts-crack,3.4,-1,Trad,5.8+,1,135,61.8198,-149.25781
"The Growler","BPR Wall > Fairangel Gap and Valley > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113377301/the-growler,3.5,-1,"Trad, Alpine",5.8+,1,100,61.82326,-149.26442
"20 Second Scrub","Pandemic Area > Tanana River Bluffs > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/118862194/20-second-scrub,3.3,-1,"Trad, TR",5.8+,1,75,64.27407,-146.68157
Entrepreneur,"The Sunny Side > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108609583/entrepreneur,3.0,-1,"Sport, Alpine",5.8+,1,80,61.17201,-145.72496
"Mumbo Jumbo","Upper Crack in the Woods > Crack in the Woods > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108158343/mumbo-jumbo,2.4,-1,Trad,5.8+,1,,61.0241,-149.7482
"Overarching Anchors","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117703703/overarching-anchors,3.0,-1,"Sport, Alpine",5.8+,1,55,61.13908,-146.20546
