Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Rattletale,"Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106204435/rattletale,3.8,-1,Trad,5.10b,3,,47.8243,-121.5613
Sagittarius,"(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105796710/sagittarius,3.6,-1,Trad,5.10b,1,90,47.81847,-121.57139
PBR,"Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108140143/pbr,3.6,-1,Trad,5.10b,1,100,47.8191,-121.5719
"Orange Sunshine","Orange Sunshine area > Royal Columns > Tieton River > South-Central & Yakima > Washington",https://www.mountainproject.com/route/105922178/orange-sunshine,3.6,-1,Trad,5.10b,1,70,46.72461,-120.80957
Tatoosh,"(D) Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106171292/tatoosh,3.5,-1,Trad,5.10b,1,110,47.81859,-121.57101
"Total Soul","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/106007016/total-soul,3.5,-1,Trad,5.10b,8,1000,48.15921,-121.61707
"Condorphamine Addiction","Condor Buttress > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793190/condorphamine-addiction,3.0,-1,Sport,5.10b,7,675,47.57284,-120.77702
Boschido,"(c) King Pins > Sunshine Wall > Echo Basin > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/106935484/boschido,3.1,-1,Sport,5.10b,1,90,47.02296,-119.97362
"May Day","(5) Old Tree Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/107234517/may-day,3.1,-1,Sport,5.10b,1,80,45.56692,-122.21103
"Crackmaster Lambada","(c) King Pins > Sunshine Wall > Echo Basin > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/108004639/crackmaster-lambada,3.1,-1,Trad,5.10b,1,80,47.02296,-119.97362
"Satan's Wagon","The North Side > The Feathers > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/105793707/satans-wagon,3.0,-1,Sport,5.10b,1,60,47.0277,-119.96449
"I Remember Drooling","Amazonia > Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107283413/i-remember-drooling,2.9,-1,Sport,5.10b,1,55,47.43994,-121.67544
