Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Double Cross","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721615/double-cross,3.5,-1,Trad,5.7+,1,95,34.01661,-116.16386
"Rat Race","Tourist Trap > East Side > Pinnacles National Park > Central Coast > California",https://www.mountainproject.com/route/107002590/rat-race,3.0,-1,"Trad, TR",5.7+,1,70,36.47809,-121.18544
"Piton Pooper","West Face - Left Side > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105800043/piton-pooper,2.8,-1,Trad,5.7+,3,300,33.76002,-116.68503
Hogwild,"Hogwild > Hogsback > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106210176/hogwild,2.8,-1,Trad,5.7+,1,110,38.80235,-120.1392
"Mr. Misty Kiss","Dairy Queen Wall - Right Side > Dairy Queen Wall > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721807/mr-misty-kiss,2.7,-1,Trad,5.7+,1,60,34.02191,-116.17735
"As the Crow Flies","Limbo Area > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105792710/as-the-crow-flies,2.7,-1,Sport,5.7+,1,45,32.8255,-117.051
Devaluation,"1. North Face Main > North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106820151/devaluation,2.6,-1,Trad,5.7+,1,80,39.31642,-120.31884
Buissonier,"The Blob - Southeast Face > The Blob > Hidden Valley Campground > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721645/buissonier,2.5,-1,Trad,5.7+,1,,34.01793,-116.16382
"Funny Bone","Snickers - North Face > Snickers > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723643/funny-bone,2.6,-1,Trad,5.7+,1,70,34.02522,-116.15058
"Leaping Leaner","Locomotion Rock > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722221/leaping-leaner,2.5,-1,Trad,5.7+,1,50,34.01343,-116.16796
"Nothern Lite","Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105892872/nothern-lite,2.5,-1,Sport,5.7+,1,80,37.51085,-118.56962
"Victoria's Secret","The Valentine Wall > Entrance Area Crags > New Jack City > Barstow Area > High Desert > California",https://www.mountainproject.com/route/110089944/victorias-secret,2.5,-1,Sport,5.7+,1,70,34.67094,-116.98414
Bushmaster,"The Dollar Store > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108286389/bushmaster,2.4,-1,Sport,5.7+,1,60,39.325,-120.64942
"Sam I Am","Boy Scout Wall > Box Canyon East > New Jack City > Barstow Area > High Desert > California",https://www.mountainproject.com/route/106159642/sam-i-am,2.4,-1,Sport,5.7+,1,70,34.66618,-116.9796
"Cool Enough","Boy Scout Wall > Box Canyon East > New Jack City > Barstow Area > High Desert > California",https://www.mountainproject.com/route/105913308/cool-enough,2.4,-1,Sport,5.7+,1,70,34.66618,-116.9796
"Elephant Walk","Main Wall > Tollhouse Rock > Hwy 168:Tollhouse, Shaver Lake, Courtright > Southern-Western Sierra > California",https://www.mountainproject.com/route/105791711/elephant-walk,3.1,-1,Trad,5.7+,4,400,37.02938,-119.38526
"Skyline Arete","Lunch Rock > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106025474/skyline-arete,2.3,-1,"Trad, Sport",5.7+,1,40,32.8261,-117.051
"Medicine Man","Thunderbird Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105838073/medicine-man,2.3,-1,Sport,5.7+,1,40,34.3082,-116.8788
Tiptoe,"Trashcan Rock - West Face > Trashcan Rock > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722506/tiptoe,2.3,-1,Trad,5.7+,1,40,34.04025,-116.19743
"Beck's Bet","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723016/becks-bet,2.2,-1,Trad,5.7+,1,70,34.0215,-116.1777
Orangahang,"San Ysidro > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/105794619/orangahang,2.7,-1,"Trad, TR",5.7+,1,80,34.45379,-119.62329
"Ted Shred","Paul's Backyard > Paul's Paradise > Alabama Hills North > Alabama Hills > Lone Pine Area > Sierra Eastside > California",https://www.mountainproject.com/route/105876928/ted-shred,2.4,-1,Trad,5.7+,1,,36.60417,-118.125
"Old Camp Dihedral","Old Camp Bluff > Silver Lake > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/112064304/old-camp-dihedral,3.4,-1,"Trad, TR",5.7+,1,50,38.66885,-120.13085
