Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Learning to Fly","The Wall > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/105883426/learning-to-fly,3.9,-1,Trad,5.13,1,60,38.17139,-109.59666
Machete,"Reservoir Wall > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/106950022/machete,4.0,-1,Trad,5.13,1,80,38.08284,-109.56274
"Hot Pork Sundae","2nd Meat Wall > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/106616469/hot-pork-sundae,4.0,-1,Trad,5.13,2,200,38.1302,-109.5862
"Ringlock Ranch","Trough Springs Wall > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/119751163/ringlock-ranch,4.0,-1,Trad,5.13,2,,38.43379,-109.56916
"Abbienormal (aka Red Neck Rock Warrior)","Cat Wall > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/105718807/abbienormal-aka-red-neck-rock-warrior,4.0,-1,Trad,5.13,1,90,38.09105,-109.56274
"Down in Albion","Battle of the Bulge Buttress > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/108007936/down-in-albion,4.0,-1,Trad,"5.13 R",1,70,38.03837,-109.54917
"New Dark Ages","Other Mill Creek Areas > Mill Creek > La Sal Mountains > Southeast Utah > Utah",https://www.mountainproject.com/route/121840521/new-dark-ages,4.0,-1,Sport,5.13,1,75,38.49974,-109.30695
Epitaph,"The Cirque of the Climbables > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/120475403/epitaph,4.0,-1,Trad,5.13,3,375,38.52926,-109.59424
"The Wind Rider","Cliffs of Insanity > Indian Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/121656916/the-wind-rider,4.0,-1,Trad,5.13,1,65,38.15145,-109.59834
"The Skeptic","Cold War Crags > Mill Creek > La Sal Mountains > Southeast Utah > Utah",https://www.mountainproject.com/route/111240821/the-skeptic,4.0,-1,Sport,5.13,1,90,38.48349,-109.35649
"Fern’s Route (closed project)","Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/121183335/ferns-route-closed-project,4.0,-1,Sport,5.13,1,70,40.49291,-112.58395
