Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Walt Bailey Memorial","South and East Faces > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715550/walt-bailey-memorial,3.9,-1,Trad,5.9,1,180,44.58986,-104.71457
"Assembly Line","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715028/assembly-line,3.7,-1,Trad,5.9,2,140,44.5911,-104.71442
Soler,"South and East Faces > Devils Tower > Wyoming",https://www.mountainproject.com/route/105714830/soler,3.6,-1,Trad,5.9,2,280,44.58986,-104.71457
"Minor Dihedral","Haystack Mountain > Deep Lake Area > Wind River Range > Wyoming",https://www.mountainproject.com/route/105827766/minor-dihedral,3.6,-1,"Trad, Alpine",5.9,10,1000,42.73004,-109.17068
"Middle Parallel Space","Nautilus > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105752155/middle-parallel-space,3.6,-1,Trad,5.9,2,,41.15478,-105.37467
Labyrinth,"Reynolds Hill > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105895689/labyrinth,3.5,-1,"Trad, TR",5.9,2,,41.17386,-105.35395
"More Funky Than Gunky","Camel Jockey > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827721/more-funky-than-gunky,3.5,-1,Sport,5.9,1,70,42.74111,-108.83388
"Open Book","Disappointment Peak > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105803655/open-book,3.5,-1,"Trad, Alpine",5.9,6,800,43.73345,-110.79302
"MRC Direct","Old Easy > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105751435/mrc-direct,3.4,-1,Trad,5.9,2,,41.1632,-105.37104
Finally,"Nautilus > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105751387/finally,3.2,-1,Trad,5.9,1,,41.15478,-105.37467
"Dihedral of Horrors","Omega  Buttress > Death Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105813333/dihedral-of-horrors,3.4,-1,"Trad, Alpine",5.9,4,400,43.65911,-110.81351
Fallout,"Coke Bottle > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105763668/fallout,3.2,-1,Trad,5.9,1,90,41.16185,-105.37553
"Water into Wine","The Waterfall Walls > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107743283/water-into-wine,3.0,-1,Sport,5.9,1,80,44.08824,-107.29241
"Duck Soup","Scud Wall > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827358/duck-soup,3.0,-1,Sport,5.9,1,70,42.74191,-108.83072
"Baxter's Pinnacle - South Ridge","Cascade Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/106003201/baxters-pinnacle-south-ridge,2.9,-1,"Trad, Alpine",5.9,5,400,43.7628,-110.746
"North Face Center (Ecclesiastes)","Mitchell Peak > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/105856203/north-face-center-ecclesiastes,3.4,-1,"Trad, Alpine",5.9,9,1000,42.76837,-109.1989
"Lucky Groove","Beehive Buttress > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106244272/lucky-groove,2.8,-1,Sport,5.9,1,,41.2285,-105.4085
"I Love the Big Top","Circus Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106242038/i-love-the-big-top,2.7,-1,Sport,5.9,1,,44.10072,-107.28884
"Annie Git Yer Drill","2. Claim Jumper > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841378/annie-git-yer-drill,2.5,-1,Sport,5.9,1,55,42.57322,-108.71448
"Betty Tendon Blaster","Rodeo Wall > Jackson Hole > Wyoming",https://www.mountainproject.com/route/105835530/betty-tendon-blaster,2.5,-1,Sport,5.9,1,60,43.30207,-110.76243
"Ghost of Richard","The Ice Plant > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/109309965/ghost-of-richard,2.6,-1,Sport,5.9,1,90,44.10009,-107.28914
"Wind River Muzzle Loaders","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107365485/wind-river-muzzle-loaders,2.2,-1,Sport,5.9,1,35,42.57254,-108.71279
"Windy City","D. Hot Tamale Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106539040/windy-city,2.1,-1,Sport,5.9,1,50,42.58489,-108.73638
