Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Model Worker","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105814991/model-worker,3.5,-1,Trad,5.11c,1,120,47.81847,-121.57139
"Masterpiece Theatre","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106987102/masterpiece-theatre,3.7,-1,Sport,5.11c,1,95,45.56682,-122.21118
"Bad Guy","World Wall > World Wall Group > Exit 32; Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105820566/bad-guy,3.1,-1,Sport,5.11c,1,60,47.49795,-121.7549
"Kite Flying Blind","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106052910/kite-flying-blind,3.6,-1,Sport,5.11c,2,200,47.81962,-121.56921
"Agent Orange","Grandeur Buttress > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107819526/agent-orange,3.1,-1,"Trad, TR",5.11c,1,70,47.81938,-121.57581
"Golden Road","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106255312/golden-road,3.6,-1,Sport,5.11c,5,380,47.82354,-121.56683
"Terminal Preppie","(B) Sonic Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105995079/terminal-preppie,3.7,-1,Trad,5.11c,1,90,47.81838,-121.57175
"Rock n' Rattle","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107605707/rock-n-rattle,3.9,-1,Sport,5.11c,1,75,47.6071,-120.71485
"Keith's Crack","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161850/keiths-crack,3.7,-1,Trad,5.11c,1,,47.8191,-121.5719
Toothless,"Drip Wall > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110263710/toothless,3.6,-1,Sport,5.11c,1,100,47.61422,-120.71812
