Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Maginot Line","Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106039706/maginot-line,3.5,-1,Trad,5.7,4,300,35.83139,-81.90257
"Edge of a Dream","Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106135677/edge-of-a-dream,3.3,-1,Trad,5.7,1,70,36.09856,-81.80133
"Second Coming","South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105874379/second-coming,3.0,-1,Trad,5.7,2,300,35.30054,-82.79229
"Almost Seven (aka Golden Earring)","The Amphitheater > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106019633/almost-seven-aka-golden-earring,2.9,-1,Trad,5.7,1,120,36.39993,-80.28257
"Pole Dancing","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108364371/pole-dancing,2.9,-1,Sport,5.7,1,60,36.34013,-80.48401
"Crackin' Up","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101938/crackin-up,2.8,-1,Trad,5.7,1,50,36.34013,-80.48401
"Hidden Crack","Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106456174/hidden-crack,2.9,-1,Trad,5.7,4,400,35.88831,-81.88519
"Howdy Dude","06. Three Bears > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106106865/howdy-dude,2.6,-1,"Sport, TR",5.7,1,60,36.34011,-80.48519
"Is This How You Clip?  AKA: Douglas's Excellent Adventure","The Dump aka Warpin and Dorphin (Routes) > The Dump > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/107989279/is-this-how-you-clip-aka-douglass-excellent-adventure,2.3,-1,"Sport, TR",5.7,1,50,36.09709,-81.7719
"Mild Mannered Secretary","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101952/mild-mannered-secretary,2.2,-1,Sport,5.7,1,50,36.34013,-80.48401
"The Gift","Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106065494/the-gift,2.6,-1,"Trad, Sport",5.7,1,125,35.45193,-82.21857
"Razor's Edge (or the Butter Knife)","06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106602862/razors-edge-or-the-butter-knife,1.9,-1,Sport,5.7,1,,35.23437,-81.27357
"Body Surfin'","02. The Beach > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106125723/body-surfin,2.5,-1,TR,5.7,1,60,36.34155,-80.4874
"North By Northwest","Stone Depot > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107189454/north-by-northwest,2.7,-1,Sport,5.7,5,480,35.2591,-82.8004
"Left Of Time","Section 4 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/109437922/left-of-time,2.7,-1,"Sport, TR",5.7,1,40,35.96367,-81.11972
"Place Your Bet","07. Little Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106130365/place-your-bet,2.3,-1,TR,5.7,1,50,36.34005,-80.48457
"Fat Dog","South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107346752/fat-dog,3.0,-1,Trad,5.7,2,325,35.30054,-82.79229
"Poplar Crack","Holloway Mountain > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106493933/poplar-crack,2.6,-1,"Trad, TR",5.7,1,40,36.14682,-81.76034
"Green Wall","Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/107681675/green-wall,2.7,-1,"Trad, Sport",5.7,1,80,35.91263,-81.88769
Novi,"11.  Fear of Flying > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/120348083/novi,2.4,-1,Sport,5.7,1,90,36.33998,-80.48211
Trinacious,"Stone Depot > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/109131619/trinacious,2.7,-1,Sport,5.7,4,270,35.2591,-82.8004
"Rip Van Winkle","Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106568203/rip-van-winkle,2.3,-1,Trad,5.7,4,400,35.88831,-81.88519
