Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Z-Crack,"King on the Throne - East > King on the Throne > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741518/z-crack,2.6,-1,Trad,5.9+,1,50,42.08474,-113.72644
"Dirty Boulevard","Transformer Corridor > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742115/dirty-boulevard,2.5,-1,Sport,5.9+,1,150,42.078,-113.71315
"Lion of the North","Post Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106416135/lion-of-the-north,2.7,-1,"Sport, TR",5.9+,1,60,47.70358,-116.95771
"Snack Break","Owl Rock - West > Owl Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106183790/snack-break,2.3,-1,"Trad, Sport",5.9+,1,80,42.0856,-113.72833
"Continental Drift","Geowatt > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/115432864/continental-drift,3.1,-1,Sport,5.9+,1,50,42.09275,-113.69771
Sideline,"The Elephant's Perch > The Sawtooth Range > Central Idaho > Idaho",https://www.mountainproject.com/route/105996576/sideline,2.8,-1,"Trad, Alpine",5.9+,10,,44.06857,-114.97445
"Surf's Up","Face Canyon > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/107265325/surfs-up,3.5,-1,Trad,5.9+,1,60,43.53309,-116.07777
"Three Star Corner","Great Wall > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106183629/three-star-corner,3.0,-1,Trad,5.9+,1,60,42.09522,-113.70837
"Psycho Therapy","Mt. Borah > Lost River Range > Central Idaho > Idaho",https://www.mountainproject.com/route/109645307/psycho-therapy,4.0,-1,"Trad, Mixed, Ice, Alpine","5.9+ AI4 M6",5,1000,44.13762,-113.78038
"A Sand Castle","The Sandcastle > South Hills > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107827991/a-sand-castle,4.0,-1,Sport,5.9+,1,70,42.13317,-113.67132
