Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Nose","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105924807/the-nose,3.9,-1,"Trad, Aid","5.9 C2",31,3000,37.73051,-119.63828
"Regular Northwest Face of Half Dome (RNWF)","1. Northwest Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105912416/regular-northwest-face-of-half-dome-rnwf,3.9,-1,"Trad, Aid","5.9 C1",23,2200,37.74685,-119.5336
"Salathe Wall","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106154042/salathe-wall,3.9,-1,"Trad, Aid","5.9 C2",35,3500,37.73051,-119.63828
"Central Pillar of Frenzy","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,3.8,-1,Trad,5.9,5,500,37.7165,-119.6363
"Regular Route","North Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105847227/regular-route,3.7,-1,Trad,5.9,12,1000,37.87279,-119.40427
"Thunderbolt to Sill Traverse","Thunderbolt Peak > 09 - Palisades & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/106513790/thunderbolt-to-sill-traverse,3.9,-1,"Trad, Snow, Alpine","5.9 Easy Snow",1,5280,37.098,-118.5176
"Fishhook Arête","Mt. Russell > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105802684/fishhook-arete,3.8,-1,"Trad, Alpine",5.9,8,1000,36.59,-118.291
"Flower of High Rank","(u) Northeast Buttress > Suicide Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105788563/flower-of-high-rank,3.9,-1,Trad,5.9,1,160,33.77158,-116.69558
"Open Book","(h) Open Book Area > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105794117/open-book,3.7,-1,Trad,5.9,3,490,33.75946,-116.68508
"On the Lamb","West Face of the Lamb > Lamb Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862991/on-the-lamb,3.8,-1,Trad,5.9,4,,37.86932,-119.42588
Whodunit,"(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105798191/whodunit,3.7,-1,Trad,5.9,8,800,33.76079,-116.68392
"Pratt's Crack","Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105957801/pratts-crack,3.8,-1,Trad,5.9,1,165,37.38393,-118.67712
"Southwest Arete","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105956126/southwest-arete,3.8,-1,"Trad, TR",5.9,1,50,37.32837,-118.57479
"Black September","3. Black Wall - Right > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105981506/black-september,3.8,-1,Trad,5.9,1,110,39.32564,-120.31425
"The Line","East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105798280/the-line,3.7,-1,Trad,5.9,3,320,38.80261,-120.13204
"West Crack","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105859422/west-crack,3.6,-1,Trad,5.9,5,430,37.8795,-119.41345
"Traveler Buttress","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105812520/traveler-buttress,3.6,-1,Trad,5.9,4,500,38.80006,-120.13522
Leonids,"Left Wall > The Wedge > El Cajon Mountain > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105793305/leonids,3.6,-1,Sport,5.9,3,350,32.90461,-116.81845
"Blown Away","West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862936/blown-away,3.7,-1,Trad,"5.9 PG13",5,500,37.8795,-119.41345
"One Hand Clapping","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736426/one-hand-clapping,3.6,-1,Trad,5.9,4,400,39.32485,-120.31463
"Regular Route (Higher Cathedral Spire)","3. Higher Cathedral Spire > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105956387/regular-route-higher-cathedral-spire,3.5,-1,Trad,5.9,4,400,37.71404,-119.63226
"Aurora Borealis","Black Bluff - N. Face (Right Side) > Black Bluff - North Face > Black Bluff > Mill Creek Road/Skyline Drive Area > Big Bear South > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/107247031/aurora-borealis,3.7,-1,"Trad, Alpine",5.9,1,80,34.21992,-116.99268
"Slip 'n Slide","Lower Elbow Room > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105900092/slip-n-slide,3.6,-1,Sport,5.9,1,115,37.52328,-118.57385
"Touch and Go","Touch and Go Face > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722359/touch-and-go,3.5,-1,Trad,5.9,1,70,34.02559,-116.1574
Commitment,"First Tier > Five Open Books > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105867013/commitment,3.4,-1,Trad,5.9,3,320,37.74798,-119.59857
Fantasia,"East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105735227/fantasia,3.6,-1,Trad,"5.9 R",3,300,38.80261,-120.13204
"Permanent Income Hypothesis","Right Side Gully > The Fortress > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/105906865/permanent-income-hypothesis,3.5,-1,Sport,5.9,1,180,34.58355,-119.26301
Jamcrack,"Sunnyside Bench > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105866367/jamcrack,3.4,-1,Trad,5.9,2,160,37.7507,-119.59446
"Ace of Spades","White Cliffs of Dover - Left Side > White Cliffs of Dover > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722716/ace-of-spades,3.5,-1,Trad,5.9,1,80,34.02919,-116.199
