Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Sweat,"News Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/105862559/sweat,3.4,-1,Trad,5.7,1,,30.5077,-98.8198
"Hobbit Hole","Middle Earth Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/108766026/hobbit-hole,2.1,-1,Sport,5.7,1,40,30.37729,-98.11693
"Rolly Pollly Coco Kitty","Dead Cats > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105900624/rolly-pollly-coco-kitty,2.1,-1,Sport,5.7,1,,30.3636,-98.1255
Fallohide,"Middle Earth Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/108662382/fallohide,2.1,-1,Sport,5.7,1,30,30.37729,-98.11693
"Gypsy's Magic","Gypsy Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/108579534/gypsys-magic,2.5,-1,Sport,"5.7 PG13",1,,30.37766,-98.11613
Hollywood,"Seismic Wall A.K.A. Maggie's Wall > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/107053877/hollywood,2.1,-1,Sport,5.7,1,40,30.24535,-97.79986
"Flash Crack","Guide's Wall > Gus Fruh > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/112134969/flash-crack,2.1,-1,"Sport, TR",5.7,1,25,30.24968,-97.79695
"Thin Crack","Guide's Wall > Gus Fruh > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/106085170/thin-crack,1.9,-1,"Sport, TR",5.7,1,18,30.24968,-97.79695
"Rock Gypsy","Gypsy Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/108309328/rock-gypsy,2.4,-1,Sport,5.7,1,,30.37766,-98.11613
"Clawing Zoe","Dead Cats > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105905863/clawing-zoe,1.9,-1,Sport,5.7,1,,30.3636,-98.1255
"The Dude Abides","The Dude Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/112980451/the-dude-abides,2.9,-1,Sport,5.7,1,,30.37645,-98.11983
"The Pacifist","Metro Wall > Medicine Wall > Texas",https://www.mountainproject.com/route/119135308/the-pacifist,3.0,-1,Sport,5.7,1,,29.60332,-98.5539
"Got a Dollar?","Oblivion Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105906160/got-a-dollar,2.0,-1,Sport,5.7,1,,30.3624,-98.1249
Picnic,"Painted Canyon Sector > Continental Ranch > Texas",https://www.mountainproject.com/route/121926469/picnic,3.5,-1,Sport,5.7,1,60,29.81329,-101.44728
"Clambering Kimberly","Zoey's Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/107968134/clambering-kimberly,1.9,-1,Sport,5.7,1,25,30.363,-98.125
"Upper Grass Crack","Triple Cracks Sanctuary > Echo Canyon > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/105878321/upper-grass-crack,2.4,-1,Trad,5.7,1,,30.5063,-98.8213
Boston,"Cheap Wine Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/105860322/boston,2.2,-1,Trad,5.7,2,,30.5082,-98.81924
"Slam Bam Thank-You Ma'am","Center Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/108599042/slam-bam-thank-you-maam,3.0,-1,Trad,5.7,1,30,30.5069,-98.8208
"Mickey's Big Mouth","Cheap Beer Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/108764496/mickeys-big-mouth,2.4,-1,"Trad, TR",5.7,1,35,30.37893,-98.11271
"Slab Climb","Chuck Norris Boulder > Nolan River > Texas",https://www.mountainproject.com/route/120244284/slab-climb,3.0,-1,"Sport, Boulder","5.7 V0",1,,32.14707,-97.40669
"Trad Dad","Dad Boulder > Springfield Park > Austin Area > Texas",https://www.mountainproject.com/route/121119832/trad-dad,3.0,-1,"Trad, Alpine",5.7,1,40,30.17148,-97.73353
"Choss City","Wall of Despair > Nolan River > Texas",https://www.mountainproject.com/route/120368136/choss-city,3.0,-1,Sport,5.7,1,,32.1473,-97.40673
"Castner's Crack","Hidden Canyon, upper/west Indian Springs Canyon > K@5tn3R r@Ng3, coccyx of the Rockies, El Paso, TX > Texas",https://www.mountainproject.com/route/121038797/castners-crack,3.0,-1,Trad,5.7,2,200,31.90293,-106.47549
"Wally Gator","Emerald Pools Sector > Continental Ranch > Texas",https://www.mountainproject.com/route/119893292/wally-gator,3.0,-1,Sport,5.7,1,60,29.81,-101.44992
"Cleaned crack","Wyler Red Walls > Franklin Mountain Range > Texas",https://www.mountainproject.com/route/113590153/cleaned-crack,3.0,-1,"Trad, TR",5.7,1,50,31.80629,-106.477
"The Hourglass","Perverted Sanctuary > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/107703122/the-hourglass,3.0,-1,Trad,5.7,2,250,31.9225,-106.0445
"Wally Gator","Gator Farm > Emerald Pools Sector > Shumla Bend Area > Continental Ranch > Texas",https://www.mountainproject.com/route/120436465/wally-gator,2.5,-1,Sport,5.7,1,60,29.81342,-101.44707
Vaccinate,"Buda Belly Wall > Medicine Wall > Texas",https://www.mountainproject.com/route/120345241/vaccinate,2.4,-1,"Sport, TR",5.7,1,,29.60343,-98.55349
"Alaska Crack","Main Canyon Left > Mineral Wells State Park > Texas",https://www.mountainproject.com/route/118215641/alaska-crack,2.4,-1,TR,5.7,1,30,32.8203,-98.0273
Spongebob,"Taint Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/120679282/spongebob,2.6,-1,Sport,5.7,1,30,30.36246,-98.12483
"Crevice Cruise","Orange Peel Area > Echo Canyon > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/110074658/crevice-cruise,2.7,-1,"Trad, TR","5.7 R",1,90,30.5062,-98.8214
Holiday,"Sneed's Cory > Tom Mays Park > Franklin Mountain Range > Texas",https://www.mountainproject.com/route/106208006/holiday,2.3,-1,"Trad, Sport",5.7,1,25,31.91525,-106.50991
"Baba Wawa","News Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/108650191/baba-wawa,2.5,-1,Trad,"5.7 X",1,90,30.5077,-98.8198
"Bahama Mama","Center Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/108599074/bahama-mama,2.6,-1,Trad,5.7,1,100,30.5069,-98.8208
"Sit and Stay, My Ass!","Unleashed Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/114377716/sit-and-stay-my-ass,2.5,-1,Sport,5.7,1,25,30.37624,-98.1203
"Mystic Wonder","Middle Earth Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/107940752/mystic-wonder,2.1,-1,TR,5.7,1,,30.37729,-98.11693
"Last Nights Pudding","Flower Power Ledge > McKelligon Canyon > Franklin Mountain Range > Texas",https://www.mountainproject.com/route/106199124/last-nights-pudding,1.9,-1,Sport,"5.7 PG13",1,35,31.836,-106.4844
