Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"South Ridge","Ingalls Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107664796/south-ridge,3.0,-1,Trad,5.4,4,300,47.47234,-120.94655
"South Face","Summer-Fall (rock) > The Tooth > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106378880/south-face,2.7,-1,Trad,5.4,4,330,47.4459,-121.45444
"Updrafts to Heaven","The South Side > The Feathers > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/106582665/updrafts-to-heaven,2.6,-1,Sport,5.4,1,45,47.0277,-119.96501
"Western Front","Orange Sunshine area > Royal Columns > Tieton River > South-Central & Yakima > Washington",https://www.mountainproject.com/route/106021440/western-front,2.4,-1,Trad,5.4,1,60,46.72461,-120.80957
"Mandatory Suicide","The North Side > The Feathers > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/106403153/mandatory-suicide,2.3,-1,Sport,5.4,1,50,47.0277,-119.96449
"Right Crack","Upper Tier > Mountaineer's and Contractor's Areas > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106600199/right-crack,2.3,-1,"Trad, TR",5.4,1,65,47.5465,-120.69979
"Northeast Buttress","Winter-Spring (ice, snow, mixed) > Chair Peak > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107989626/northeast-buttress,3.0,-1,"Ice, Snow","5.4 AI2-3 Mod. Snow",4,600,47.45961,-121.46692
"Northwest Ridge","Dorado Needle > Eldorado Peak > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/113288297/northwest-ridge,3.1,-1,"Trad, Snow, Alpine","5.4 Mod. Snow",3,,48.53755,-121.13436
Beckey-Schmidtke,"Nooksack Tower > Mt. Shuksan > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/109359586/beckey-schmidtke,3.7,-1,"Trad, Ice, Snow, Alpine","5.4 AI1-2 Steep Snow",10,1000,48.83102,-121.60283
Slacker,"Main Face > Royal Columns > Tieton River > South-Central & Yakima > Washington",https://www.mountainproject.com/route/106021419/slacker,1.8,-1,Trad,5.4,1,60,46.72512,-120.80948
"Bowling Alley (aka Regular Route)","South Face > Pinto Rock > Southwest Cascades > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109342321/bowling-alley-aka-regular-route,2.7,-1,Sport,5.4,4,430,46.32649,-121.92364
"Classic Route","Unicorn Peak > Tatoosh Range > Southwest Cascades > South-West & Tacoma > Washington",https://www.mountainproject.com/route/117385955/classic-route,2.4,-1,"Trad, Snow, Alpine","5.4 Easy Snow",1,50,46.74591,-121.70119
"West Ridge","Sherpa Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114613859/west-ridge,2.5,-1,"Trad, Alpine",5.4,3,500,47.47165,-120.88801
"Mountaineers' Northwest Face","Vasiliki Tower > Silver Star and Wine Spires > Washington Pass > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/121045942/mountaineers-northwest-face,3.0,-1,"Trad, Alpine",5.4,2,240,48.55552,-120.59304
"Trad Kindergarten","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119169922/trad-kindergarten,2.5,-1,Trad,5.4,1,70,47.54314,-120.72265
"Rising on the River Sun","Sunshine Vista (Easy Street) > Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109373089/rising-on-the-river-sun,1.9,-1,Sport,5.4,1,50,47.43036,-121.62226
Invictus,"Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108193109/invictus,2.3,-1,Sport,5.4,1,75,47.75382,-117.55066
"South Ridge","Mount Torment > Boston Basin > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/112057303/south-ridge,1.9,-1,"Trad, Alpine",5.4,4,1000,48.5123,-121.0768
"Y Crack","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107180147/y-crack,1.9,-1,"Trad, TR",5.4,1,,47.68751,-117.32723
"Rudy Can't Fail","Upper Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/121314664/rudy-cant-fail,2.0,-1,Sport,5.4,1,50,46.03432,-118.93
"Northern Passage Upper","(3) Hummingbird Wall and Hummingbird Terrace > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106862880/northern-passage-upper,2.5,-1,Trad,5.4,1,40,45.56907,-122.20566
"TOOTIE FRUITY","Big Butte - South Face > Big Butte > Mount Hull - Lower SW Face (Oroville) > Okanogan > Washington",https://www.mountainproject.com/route/108407425/tootie-fruity,2.5,-1,Sport,5.4,1,75,48.8762,-119.40541
"5.4 Corner","Bruces Boulder > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114281908/54-corner,1.9,-1,"Trad, TR",5.4,1,30,47.54276,-120.73578
"Edvard Grieg","Edvard Grieg Statue > University of Washington Campus and Surrounding Areas > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118593536/edvard-grieg,2.8,-1,Trad,5.4,1,15,47.65628,-122.30652
"Chicken Pox","Upper Wall > 1) Western Front > Burge Mountain (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/107005967/chicken-pox,2.3,-1,Sport,5.4,1,,48.78399,-119.27685
"North Ridge","Aiguille de l'M > Boston Basin > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/109252305/north-ridge,2.2,-1,"Trad, Alpine",5.4,4,400,48.50663,-121.06681
"Standard Route","East Face > Big Rock > Rocks of Sharon > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112371705/standard-route,2.2,-1,Trad,5.4,2,,47.578,-117.2859
"Curious Gorge","Lower Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/109041007/curious-gorge,2.0,-1,Trad,5.4,1,,46.03662,-118.93495
"Sehome Chimney","Main Area (left) > Main Area > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/107666569/sehome-chimney,2.0,-1,"Trad, TR",5.4,1,20,48.72961,-122.48343
"Dog Route","South Wall > Spire Rock > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/113390695/dog-route,2.0,-1,TR,5.4,1,35,47.12289,-122.44248
"Chunga's Revenge","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108766467/chungas-revenge,2.0,-1,Sport,5.4,1,95,48.64094,-119.44781
