Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"White Punks on Dope","Voodoo Dome > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105844453/white-punks-on-dope,3.8,-1,Trad,"5.9- PG13",6,,36.10433,-118.47618
"Room To Shroom","Room To Shroom Area > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722842/room-to-shroom,3.3,-1,Trad,5.9-,1,80,34.03627,-116.14685
P-Crack,"P-Wall > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/105737282/p-crack,3.1,-1,Trad,5.9-,1,80,35.30267,-120.69574
"Moonlight Madness","Big Sleep > Big Sleep Area > Shuteye Ridge > Hwy 41: Fresno Dome, Shuteye Ridge > Southern-Western Sierra > California",https://www.mountainproject.com/route/110350452/moonlight-madness,3.5,-1,Sport,5.9-,5,900,37.34058,-119.42248
"Pumping the Slots","Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105974998/pumping-the-slots,3.1,-1,Trad,5.9-,1,90,37.52838,-118.57396
Ezra,"Wheeler Gorge > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/105798255/ezra,2.4,-1,Sport,5.9-,1,45,34.5075,-119.2757
"China Doll","Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105957366/china-doll,2.3,-1,Sport,5.9-,1,100,37.51637,-118.57089
"Leading to Death","Waterfall Cliff > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734777/leading-to-death,2.2,-1,"Trad, TR",5.9-,1,65,37.2265,-122.1053
"Chocolate is Better Than Sex","The Thin Wall > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724186/chocolate-is-better-than-sex,2.0,-1,Trad,"5.9- R",1,50,34.01437,-116.17276
"Many Happy Returns","San Ysidro > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/105794616/many-happy-returns,2.9,-1,"Trad, TR",5.9-,1,80,34.45379,-119.62329
"Free to Choose","Right Side Gully > The Fortress > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/105892656/free-to-choose,2.5,-1,Sport,5.9-,2,180,34.58355,-119.26301
"Finger Jockey","Fashion Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110174136/finger-jockey,2.8,-1,Sport,5.9-,1,90,37.37509,-118.68218
"Morning Glory","Left Flank > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105825788/morning-glory,2.1,-1,Sport,5.9-,1,90,34.12525,-118.92725
Sunnyside,"Summit Blocks - East (Main) > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/106295015/sunnyside,2.5,-1,"Trad, Sport",5.9-,1,70,35.30229,-120.69638
