Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Prow","The Prow Area > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106011864/the-prow,3.8,-1,Trad,5.11d,6,350,44.06298,-71.1656
"The Crusher","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106200868/the-crusher,3.8,-1,Sport,5.11d,1,80,43.80293,-71.83513
"Apocalypse Later","Apocalypse Walls > *Rumney > New Hampshire",https://www.mountainproject.com/route/105908757/apocalypse-later,3.5,-1,Sport,5.11d,1,,43.80231,-71.8324
"Nicky's Crack","The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931536/nickys-crack,3.1,-1,Sport,5.11d,1,,43.80505,-71.84309
"Machine Head","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/105907696/machine-head,3.0,-1,Sport,5.11d,1,,43.80513,-71.84452
Pulse,"Pulse Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105943709/pulse,3.0,-1,Sport,5.11d,1,35,43.80313,-71.83493
Mitosis,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/111687492/mitosis,2.9,-1,Sport,5.11d,1,40,43.80202,-71.83678
Retrospade,"New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106066661/retrospade,3.2,-1,Sport,5.11d,1,70,43.80285,-71.83444
"Golden Stripe","The Stolen Buttress - Main Cliff Left > Main Cliff Area > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120938779/golden-stripe,3.8,-1,Sport,5.11d,1,75,43.99317,-71.65888
"Big Red","Wild River Crag > WM: Evans Notch > New Hampshire",https://www.mountainproject.com/route/105973189/big-red,3.7,-1,Sport,5.11d,1,145,44.28703,-71.05746
Greenpeace,"The Main Wall > Greens Cliff > WM: Kancamagus (Central) > New Hampshire",https://www.mountainproject.com/route/106759678/greenpeace,3.9,-1,Trad,5.11d,2,200,44.0358,-71.3996
"Alaskan Arches","Yellowknife Buttress > *Rumney > New Hampshire",https://www.mountainproject.com/route/105912593/alaskan-arches,3.3,-1,Sport,5.11d,1,,43.80532,-71.84351
"The Bridge of Khazad-Dûm","The Mordor Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106536276/the-bridge-of-khazad-dum,3.7,-1,Trad,5.11d,6,400,44.0636,-71.16568
"Golden Child","Jeremy's Wall - Main Cliff upper right > Main Cliff Area > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120763241/golden-child,3.8,-1,Sport,5.11d,1,70,43.99321,-71.65832
"The Sting","The Balcony > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120787188/the-sting,3.7,-1,Sport,5.11d,1,70,43.99209,-71.65742
"Farewell Angelina","Eagle Cliff > Hounds Hump Ridge (Eaglet etc) > WM: Franconia Notch > New Hampshire",https://www.mountainproject.com/route/120428187/farewell-angelina,4.0,-1,"Trad, Alpine","5.11d PG13",1,115,44.16802,-71.67127
"Lose Yourself","4- Bald Knob Cliff AKA: Lost World Crag > The Slablands > Yellowjacket Crags > Yellowjacket Area > WM: Waterville Valley > New Hampshire",https://www.mountainproject.com/route/119532990/lose-yourself,4.0,-1,Sport,5.11d,1,80,43.90099,-71.54999
"The Raptor Roof","Outback Cliff > Sundown Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/107607462/the-raptor-roof,4.0,-1,Trad,5.11d,1,80,44.00669,-71.23158
Terminator,"4. The Diamond Wall > Woodchuck Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/106727553/terminator,4.0,-1,Trad,5.11d,1,140,43.9986,-71.19948
Graverobber,"Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/113632699/graverobber,3.7,-1,"Trad, TR",5.11d,1,100,44.0622,-71.16582
Wildabeast,"The Beast Alcove and Refuse Area > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106727576/wildabeast,3.6,-1,Trad,5.11d,1,100,44.06369,-71.16567
"The Quickening","04. Highlander Wall > Sandwich Notch > Lakes Region > New Hampshire",https://www.mountainproject.com/route/106590397/the-quickening,3.4,-1,Sport,5.11d,1,70,43.82914,-71.49906
"White Owl","White Owl Face and Laughing Owl Area > The Left Cliff > Owl's Cliff > WM: Kancamagus (Central) > New Hampshire",https://www.mountainproject.com/route/107087227/white-owl,3.4,-1,Trad,5.11d,1,60,44.0447,-71.3618
Underground,"The Diedre Area > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106229773/underground,3.6,-1,Trad,5.11d,4,250,44.06445,-71.16588
"Suspended Sentence","Outback Cliff > Sundown Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/120888484/suspended-sentence,3.3,-1,Trad,5.11d,1,80,44.00669,-71.23158
"Split Image","04. Highlander Wall > Sandwich Notch > Lakes Region > New Hampshire",https://www.mountainproject.com/route/110535692/split-image,3.1,-1,Sport,5.11d,1,60,43.82914,-71.49906
"End of the Tether","Main Cliff > Sundown Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/107226017/end-of-the-tether,3.3,-1,Trad,5.11d,1,60,44.005,-71.2393
"Wild Child","Wild River Crag > WM: Evans Notch > New Hampshire",https://www.mountainproject.com/route/117326442/wild-child,3.3,-1,Sport,5.11d,1,100,44.28703,-71.05746
"This is fine.","Safe Space > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120806611/this-is-fine,2.8,-1,Sport,5.11d,1,80,43.99199,-71.65732
