Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Scarface (Free)","F. Liberty Cap > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108410471/scarface-free,3.9,-1,Trad,5.12,12,1500,37.7275,-119.53364
"Tales of Power","Ak. Wildcat Falls & Above the Cookie > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106240365/tales-of-power,3.9,-1,Trad,5.12,1,110,37.7202,-119.71946
"Lenticular Gyrations","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/112130093/lenticular-gyrations,3.4,-1,"Trad, Alpine",5.12,9,1100,38.12188,-119.41522
"Bear Backin It","7) The Columns > Bear Crag > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108342661/bear-backin-it,3.8,-1,Sport,5.12,1,100,37.59351,-119.07863
"The Nautilus","The Witch > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/112112845/the-nautilus,4.0,-1,Trad,"5.12 PG13",3,400,36.10721,-118.48021
Superman,"Panther Peak > Sequoia & Kings Canyon NP > California",https://www.mountainproject.com/route/118112178/superman,4.0,-1,"Trad, Alpine",5.12,5,600,36.58326,-118.71563
"The Forebay","Patterson Left > Patterson Bluff > Hwy 168:Tollhouse, Shaver Lake, Courtright > Southern-Western Sierra > California",https://www.mountainproject.com/route/121833983/the-forebay,4.0,-1,Trad,5.12,11,1500,36.92802,-119.09471
"Sun Burn (aka Solar Burn)","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/108296665/sun-burn-aka-solar-burn,3.7,-1,"Trad, Alpine",5.12,5,600,38.12188,-119.41522
"The Losers' Club","Three Amigos Wall > Land Of The Lost > Northwest California > California",https://www.mountainproject.com/route/110804680/the-losers-club,4.0,-1,Sport,5.12,1,50,40.85241,-123.70627
"The Money Shot","Patterson Left > Patterson Bluff > Hwy 168:Tollhouse, Shaver Lake, Courtright > Southern-Western Sierra > California",https://www.mountainproject.com/route/120264845/the-money-shot,4.0,-1,Trad,5.12,9,1000,36.92802,-119.09471
Banzai,"1. Northeast Face > Calaveras Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/116380649/banzai,4.0,-1,"Trad, Aid","5.12 A1-2",10,1500,38.48669,-120.22452
"Seams to Be","Super Fun Site > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118734344/seams-to-be,4.0,-1,Sport,5.12,1,110,37.39008,-118.67358
"Razor's Edge","Main Wall > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/119346890/razors-edge,4.0,-1,Trad,5.12,1,40,32.82665,-117.05071
"Banana Cracks Arete","Banana Cracks > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/121859341/banana-cracks-arete,4.0,-1,Trad,5.12,1,30,34.02539,-116.17712
Darksaber,"OJ Buttress > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/120926822/darksaber,4.0,-1,Sport,5.12,1,65,37.37319,-118.68261
"Secret Ceiling","Secret Cliffs > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/120041319/secret-ceiling,4.0,-1,Trad,5.12,1,90,37.38297,-118.67647
Cerberus,"Bighorn Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118736562/cerberus,4.0,-1,Sport,5.12,1,115,37.38475,-118.67993
"Arms of Atlas","Inconsiderate Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114589757/arms-of-atlas,4.0,-1,Trad,5.12,1,90,37.50372,-118.72054
Gangrene,"The Gulch > Bowman Valley > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119766290/gangrene,4.0,-1,Sport,5.12,1,50,39.43594,-120.66791
"Right Line","Super Splitter Wall > Juniper Flats Area > North Slope > San Bernardino Mountains > California",https://www.mountainproject.com/route/119571296/right-line,4.0,-1,Trad,5.12,1,60,34.37964,-117.10821
"The Iron Giant","The Swamp > Rocklin (Deer Creek Park) > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/111304844/the-iron-giant,4.0,-1,TR,5.12,1,35,38.78716,-121.23915
"The Very Big to the Very Small","Laughing Cow Canyon > Half Moon Area > Mount Rubidoux > Riverside Area > Inland Empire > California",https://www.mountainproject.com/route/111678054/the-very-big-to-the-very-small,4.0,-1,TR,5.12,1,25,33.98528,-117.3952
Sniper,"The Cave > Entrance Area Crags > New Jack City > Barstow Area > High Desert > California",https://www.mountainproject.com/route/106724819/sniper,4.0,-1,Sport,5.12,1,50,34.6724,-116.99016
"Epperson's Lunge","The Dog Pile > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/112359486/eppersons-lunge,3.8,-1,TR,5.12,1,20,32.85048,-117.02311
Hellrazor,"Uncertainty Principle Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/105803145/hellrazor,3.4,-1,TR,5.12,1,18,33.00533,-116.9666
"Blood of the Monkey","Keeler Needle > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/117615615/blood-of-the-monkey,3.7,-1,"Trad, Alpine",5.12,16,2000,36.5755,-118.2916
"Kurtains For Certain","Uncertainty Principle Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/105796575/kurtains-for-certain,3.6,-1,TR,5.12,1,35,33.00533,-116.9666
"Rainbow's End","K-2 > Mt. Woodson South > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121584975/rainbows-end,3.7,-1,Sport,5.12,1,50,32.99482,-116.96067
"Batmans Nightmare","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/109780424/batmans-nightmare,3.7,-1,Trad,5.12,1,90,38.80006,-120.13522
Vicious,"Back Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107487370/vicious,3.2,-1,TR,5.12,1,40,34.27101,-118.60312
"Eye of the Storm","Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California",https://www.mountainproject.com/route/108221614/eye-of-the-storm,3.6,-1,"Trad, Alpine",5.12,10,1200,38.12188,-119.41522
"Never Say Never","Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109136072/never-say-never,3.3,-1,Sport,5.12,2,140,37.5096,-118.7179
